Unnamed: 0,date,Tmax_C,Tmin_C,RHmax_pct,Precip_sum_mm,Wind_max_kmh,Solar_rad_J_m2,province,latitude_x,longitude_x,Precip_sum_7d,Precip_sum_30d,Key,latitude_y,longitude_y,scan,track,acq_time,satellite,instrument,version,bright_ti5,frp,daynight,type,geometry,index_right,GID_1,GID_0,COUNTRY,FIRE,is_fire
139944,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.7783,105.37878,0.44,0.38,629.0,N,VIIRS,2.0,308.42,5.9,D,0.0,POINT (105.37878 10.7783),19.0,VNM.18_1,VNM,Vietnam,1,0
139946,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.76661,105.46706,0.44,0.39,629.0,N,VIIRS,2.0,305.22,5.22,D,0.0,POINT (105.46706 10.76661),19.0,VNM.18_1,VNM,Vietnam,1,0
139954,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.63818,105.42739,0.44,0.38,629.0,N,VIIRS,2.0,306.45,3.54,D,0.0,POINT (105.42739 10.63818),19.0,VNM.18_1,VNM,Vietnam,1,0
139955,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.63405,105.42387,0.44,0.38,629.0,N,VIIRS,2.0,305.63,5.01,D,0.0,POINT (105.42387 10.63405),19.0,VNM.18_1,VNM,Vietnam,1,0
139960,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.58544,105.58021,0.45,0.39,629.0,N,VIIRS,2.0,305.31,2.45,D,0.0,POINT (105.58021 10.58544),19.0,VNM.18_1,VNM,Vietnam,1,0
139969,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.69696,105.63142,0.45,0.39,629.0,N,VIIRS,2.0,303.35,7.05,D,0.0,POINT (105.63142 10.69696),19.0,VNM.18_1,VNM,Vietnam,1,0
139970,2023-03-26,35.2,22.2,99,0.0,10.9,24.99,Đồng Tháp,10.493,105.688,0.8000000000000071,1.099999999999993,Đồng Tháp_2023-03-26,10.73741,105.54218,0.45,0.39,629.0,N,VIIRS,2.0,303.2,10.11,D,0.0,POINT (105.54218 10.73741),19.0,VNM.18_1,VNM,Vietnam,1,1
139972,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.55309,105.62115,0.41,0.37,611.0,N,VIIRS,2.0,294.73,12.66,D,0.0,POINT (105.62115 10.55309),19.0,VNM.18_1,VNM,Vietnam,1,0
139974,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.63057,105.46988,0.41,0.37,611.0,N,VIIRS,2.0,297.97,4.89,D,0.0,POINT (105.46988 10.63057),19.0,VNM.18_1,VNM,Vietnam,1,0
139976,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.6328,105.46178,0.41,0.37,611.0,N,VIIRS,2.0,297.96,5.13,D,0.0,POINT (105.46178 10.6328),19.0,VNM.18_1,VNM,Vietnam,1,0
139977,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.6429,105.59116,0.41,0.37,611.0,N,VIIRS,2.0,298.48,4.88,D,0.0,POINT (105.59116 10.6429),19.0,VNM.18_1,VNM,Vietnam,1,0
139978,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.8389,105.41693,0.41,0.37,611.0,N,VIIRS,2.0,298.5,6.04,D,0.0,POINT (105.41693 10.8389),19.0,VNM.18_1,VNM,Vietnam,1,0
139980,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.90265,105.553,0.41,0.37,611.0,N,VIIRS,2.0,300.69,6.87,D,0.0,POINT (105.553 10.90265),19.0,VNM.18_1,VNM,Vietnam,1,0
139982,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.80719,105.61396,0.41,0.37,611.0,N,VIIRS,2.0,297.36,4.67,D,0.0,POINT (105.61396 10.80719),19.0,VNM.18_1,VNM,Vietnam,1,0
139983,2023-03-27,35.8,24.2,95,0.0,16.4,24.23,Đồng Tháp,10.493,105.688,0.3000000000000071,0.8999999999999929,Đồng Tháp_2023-03-27,10.6852,105.41447,0.42,0.37,611.0,N,VIIRS,2.0,291.56,3.88,D,0.0,POINT (105.41447 10.6852),19.0,VNM.18_1,VNM,Vietnam,1,0
140031,2023-04-02,34.5,22.3,99,0.4,16.6,23.88,Đồng Tháp,10.493,105.688,2.000000000000007,2.7999999999999927,Đồng Tháp_2023-04-02,10.64141,105.44868,0.4,0.44,558.0,N,VIIRS,2.0,303.13,3.22,D,0.0,POINT (105.44868 10.64141),19.0,VNM.18_1,VNM,Vietnam,1,0
140041,2023-04-02,34.5,22.3,99,0.4,16.6,23.88,Đồng Tháp,10.493,105.688,2.000000000000007,2.7999999999999927,Đồng Tháp_2023-04-02,10.70211,105.61057,0.39,0.44,558.0,N,VIIRS,2.0,301.66,4.01,D,0.0,POINT (105.61057 10.70211),19.0,VNM.18_1,VNM,Vietnam,1,0
140044,2023-04-03,34.6,25.4,94,10.3,13.4,19.89,Đồng Tháp,10.493,105.688,12.300000000000008,13.099999999999994,Đồng Tháp_2023-04-03,10.78688,105.58968,0.39,0.6,539.0,N,VIIRS,2.0,290.18,7.68,D,0.0,POINT (105.58968 10.78688),19.0,VNM.18_1,VNM,Vietnam,1,1
140045,2023-04-04,33.4,24.1,98,6.5,10.1,20.61,Đồng Tháp,10.493,105.688,18.500000000000007,19.599999999999994,Đồng Tháp_2023-04-04,10.72757,105.64092,0.48,0.64,701.0,N,VIIRS,2.0,275.04,18.23,D,0.0,POINT (105.64092 10.72757),19.0,VNM.18_1,VNM,Vietnam,1,0
140083,2023-04-07,34.2,25.0,96,0.1,13.2,22.47,Đồng Tháp,10.493,105.688,17.400000000000006,19.799999999999997,Đồng Tháp_2023-04-07,10.60062,105.44473,0.48,0.4,604.0,N,VIIRS,2.0,300.25,5.36,D,0.0,POINT (105.44473 10.60062),19.0,VNM.18_1,VNM,Vietnam,1,0
140084,2023-04-07,34.2,25.0,96,0.1,13.2,22.47,Đồng Tháp,10.493,105.688,17.400000000000006,19.799999999999997,Đồng Tháp_2023-04-07,10.64807,105.77431,0.47,0.39,604.0,N,VIIRS,2.0,299.81,6.66,D,0.0,POINT (105.77431 10.64807),19.0,VNM.18_1,VNM,Vietnam,1,0
140088,2023-04-08,36.4,24.6,97,0.0,16.5,24.76,Đồng Tháp,10.493,105.688,17.400000000000006,19.799999999999997,Đồng Tháp_2023-04-08,10.79111,105.35396,0.32,0.55,546.0,N,VIIRS,2.0,300.68,2.48,D,0.0,POINT (105.35396 10.79111),19.0,VNM.18_1,VNM,Vietnam,1,0
140134,2023-04-22,35.7,25.7,93,0.1,11.7,24.35,Đồng Tháp,10.493,105.688,11.700000000000006,63.4,Đồng Tháp_2023-04-22,10.43152,105.83699,0.4,0.37,623.0,N,VIIRS,2.0,300.96,1.79,D,0.0,POINT (105.83699 10.43152),19.0,VNM.18_1,VNM,Vietnam,1,0
140142,2023-04-23,36.5,25.9,98,0.1,13.8,24.85,Đồng Tháp,10.493,105.688,5.500000000000007,63.49999999999999,Đồng Tháp_2023-04-23,10.63173,105.73774,0.47,0.4,604.0,N,VIIRS,2.0,299.7,3.76,D,0.0,POINT (105.73774 10.63173),19.0,VNM.18_1,VNM,Vietnam,1,0
140144,2023-04-23,36.5,25.9,98,0.1,13.8,24.85,Đồng Tháp,10.493,105.688,5.500000000000007,63.49999999999999,Đồng Tháp_2023-04-23,10.40597,105.84184,0.47,0.39,604.0,N,VIIRS,2.0,298.31,3.61,D,0.0,POINT (105.84184 10.40597),19.0,VNM.18_1,VNM,Vietnam,1,0
140174,2023-04-28,36.3,26.4,91,10.0,14.0,19.32,Đồng Tháp,10.493,105.688,12.800000000000008,75.8,Đồng Tháp_2023-04-28,10.47695,105.73487,0.41,0.37,611.0,N,VIIRS,2.0,297.06,5.04,D,0.0,POINT (105.73487 10.47695),19.0,VNM.18_1,VNM,Vietnam,1,0
140175,2023-04-28,36.3,26.4,91,10.0,14.0,19.32,Đồng Tháp,10.493,105.688,12.800000000000008,75.8,Đồng Tháp_2023-04-28,10.47296,105.7317,0.41,0.37,611.0,N,VIIRS,2.0,297.08,4.63,D,0.0,POINT (105.7317 10.47296),19.0,VNM.18_1,VNM,Vietnam,1,0
140176,2023-04-28,36.3,26.4,91,10.0,14.0,19.32,Đồng Tháp,10.493,105.688,12.800000000000008,75.8,Đồng Tháp_2023-04-28,10.53933,105.68671,0.41,0.37,611.0,N,VIIRS,2.0,297.03,9.13,D,0.0,POINT (105.68671 10.53933),19.0,VNM.18_1,VNM,Vietnam,1,0
140177,2023-04-28,36.3,26.4,91,10.0,14.0,19.32,Đồng Tháp,10.493,105.688,12.800000000000008,75.8,Đồng Tháp_2023-04-28,10.53991,105.69044,0.41,0.37,611.0,N,VIIRS,2.0,296.95,6.59,D,0.0,POINT (105.69044 10.53991),19.0,VNM.18_1,VNM,Vietnam,1,0
140178,2023-04-28,36.3,26.4,91,10.0,14.0,19.32,Đồng Tháp,10.493,105.688,12.800000000000008,75.8,Đồng Tháp_2023-04-28,10.59952,105.60465,0.41,0.37,611.0,N,VIIRS,2.0,297.28,17.84,D,0.0,POINT (105.60465 10.59952),19.0,VNM.18_1,VNM,Vietnam,1,1
140179,2023-04-28,36.3,26.4,91,10.0,14.0,19.32,Đồng Tháp,10.493,105.688,12.800000000000008,75.8,Đồng Tháp_2023-04-28,10.60352,105.60785,0.41,0.37,611.0,N,VIIRS,2.0,295.59,17.84,D,0.0,POINT (105.60785 10.60352),19.0,VNM.18_1,VNM,Vietnam,1,0
140217,2023-05-13,32.5,25.5,98,2.0,9.0,22.41,Đồng Tháp,10.493,105.688,61.5,117.2,Đồng Tháp_2023-05-13,10.49918,105.74976,0.45,0.39,629.0,N,VIIRS,2.0,298.4,12.84,D,0.0,POINT (105.74976 10.49918),19.0,VNM.18_1,VNM,Vietnam,1,1
140367,2023-08-09,32.3,24.7,92,2.4,17.9,21.29,Đồng Tháp,10.493,105.688,19.000000000000004,311.3,Đồng Tháp_2023-08-09,10.82931,105.23785,0.41,0.61,539.0,N,VIIRS,2.0,292.21,13.7,D,0.0,POINT (105.23785 10.82931),19.0,VNM.18_1,VNM,Vietnam,1,1
140409,2023-08-24,32.2,24.9,97,1.3,19.5,22.71,Đồng Tháp,10.493,105.688,78.1,216.5,Đồng Tháp_2023-08-24,10.56221,105.52187,0.39,0.44,557.0,N,VIIRS,2.0,296.9,11.28,D,0.0,POINT (105.52187 10.56221),19.0,VNM.18_1,VNM,Vietnam,1,1
140770,2024-01-28,31.6,22.0,90,0.0,15.3,21.82,Đồng Tháp,10.493,105.688,0.2,7.1,Đồng Tháp_2024-01-28,10.58694,105.68876,0.38,0.59,653.0,N,VIIRS,2.0,294.99,6.31,D,0.0,POINT (105.68876 10.58694),19.0,VNM.18_1,VNM,Vietnam,1,1
140771,2024-01-28,31.6,22.0,90,0.0,15.3,21.82,Đồng Tháp,10.493,105.688,0.2,7.1,Đồng Tháp_2024-01-28,10.58149,105.68941,0.38,0.59,653.0,N,VIIRS,2.0,296.81,14.63,D,0.0,POINT (105.68941 10.58149),19.0,VNM.18_1,VNM,Vietnam,1,1
140772,2024-01-28,31.6,22.0,90,0.0,15.3,21.82,Đồng Tháp,10.493,105.688,0.2,7.1,Đồng Tháp_2024-01-28,10.58105,105.68589,0.38,0.59,653.0,N,VIIRS,2.0,295.92,11.89,D,0.0,POINT (105.68589 10.58105),19.0,VNM.18_1,VNM,Vietnam,1,1
140773,2024-01-28,31.6,22.0,90,0.0,15.3,21.82,Đồng Tháp,10.493,105.688,0.2,7.1,Đồng Tháp_2024-01-28,10.57751,105.65776,0.38,0.59,653.0,N,VIIRS,2.0,295.18,4.26,D,0.0,POINT (105.65776 10.57751),19.0,VNM.18_1,VNM,Vietnam,1,1
140774,2024-01-28,31.6,22.0,90,0.0,15.3,21.82,Đồng Tháp,10.493,105.688,0.2,7.1,Đồng Tháp_2024-01-28,10.44591,105.71854,0.38,0.59,653.0,N,VIIRS,2.0,294.81,4.56,D,0.0,POINT (105.71854 10.44591),19.0,VNM.18_1,VNM,Vietnam,1,1
140946,2024-02-25,35.0,23.9,84,0.0,19.1,22.74,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-25,10.56823,105.62071,0.45,0.39,628.0,N,VIIRS,2.0,303.42,3.98,D,0.0,POINT (105.62071 10.56823),19.0,VNM.18_1,VNM,Vietnam,1,0
140958,2024-02-25,35.0,23.9,84,0.0,19.1,22.74,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-25,10.32466,105.52952,0.45,0.39,628.0,N,VIIRS,2.0,302.42,3.38,D,0.0,POINT (105.52952 10.32466),19.0,VNM.18_1,VNM,Vietnam,1,0
140980,2024-02-26,34.9,23.8,81,0.0,18.4,24.04,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-26,10.19546,105.77848,0.41,0.37,609.0,N,VIIRS,2.0,304.89,2.74,D,0.0,POINT (105.77848 10.19546),19.0,VNM.18_1,VNM,Vietnam,1,0
140981,2024-02-26,34.9,23.8,81,0.0,18.4,24.04,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-26,10.23048,105.77711,0.41,0.37,609.0,N,VIIRS,2.0,304.53,2.35,D,0.0,POINT (105.77711 10.23048),19.0,VNM.18_1,VNM,Vietnam,1,0
140982,2024-02-26,34.9,23.8,81,0.0,18.4,24.04,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-26,10.56466,105.616,0.41,0.37,609.0,N,VIIRS,2.0,305.61,8.49,D,0.0,POINT (105.616 10.56466),19.0,VNM.18_1,VNM,Vietnam,1,1
140987,2024-02-26,34.9,23.8,81,0.0,18.4,24.04,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-26,10.32975,105.56625,0.41,0.37,609.0,N,VIIRS,2.0,302.98,4.91,D,0.0,POINT (105.56625 10.32975),19.0,VNM.18_1,VNM,Vietnam,1,0
140994,2024-02-26,34.9,23.8,81,0.0,18.4,24.04,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-26,10.37365,105.55534,0.41,0.37,609.0,N,VIIRS,2.0,304.13,1.53,D,0.0,POINT (105.55534 10.37365),19.0,VNM.18_1,VNM,Vietnam,1,0
140996,2024-02-26,34.9,23.8,81,0.0,18.4,24.04,Đồng Tháp,10.493,105.688,1.4,3.3000000000000003,Đồng Tháp_2024-02-26,10.36691,105.57947,0.41,0.37,609.0,N,VIIRS,2.0,307.1,4.96,D,0.0,POINT (105.57947 10.36691),19.0,VNM.18_1,VNM,Vietnam,1,0
141039,2024-03-01,34.7,24.7,85,0.2,17.3,21.63,Đồng Tháp,10.493,105.688,1.0,4.2,Đồng Tháp_2024-03-01,10.70227,105.5135,0.54,0.42,634.0,N,VIIRS,2.0,304.86,8.17,D,0.0,POINT (105.5135 10.70227),19.0,VNM.18_1,VNM,Vietnam,1,0
141059,2024-03-02,34.9,24.5,85,0.3,20.2,22.69,Đồng Tháp,10.493,105.688,1.2000000000000002,4.5,Đồng Tháp_2024-03-02,10.33623,105.53827,0.38,0.36,615.0,N,VIIRS,2.0,301.09,4.22,D,0.0,POINT (105.53827 10.33623),19.0,VNM.18_1,VNM,Vietnam,1,0
141065,2024-03-03,35.3,24.3,89,0.0,21.6,21.94,Đồng Tháp,10.493,105.688,1.2000000000000002,4.3,Đồng Tháp_2024-03-03,10.85949,105.36712,0.39,0.44,556.0,N,VIIRS,2.0,298.89,7.13,D,0.0,POINT (105.36712 10.85949),19.0,VNM.18_1,VNM,Vietnam,1,1
141083,2024-03-04,34.9,24.7,86,0.0,15.3,19.67,Đồng Tháp,10.493,105.688,1.2000000000000002,4.3,Đồng Tháp_2024-03-04,10.8751,105.37505,0.4,0.6,537.0,N,VIIRS,2.0,297.61,19.37,D,0.0,POINT (105.37505 10.8751),19.0,VNM.18_1,VNM,Vietnam,1,1
141085,2024-03-04,34.9,24.7,86,0.0,15.3,19.67,Đồng Tháp,10.493,105.688,1.2000000000000002,4.3,Đồng Tháp_2024-03-04,10.86614,105.3883,0.4,0.6,537.0,N,VIIRS,2.0,296.65,8.44,D,0.0,POINT (105.3883 10.86614),19.0,VNM.18_1,VNM,Vietnam,1,1
141118,2024-03-06,35.7,24.2,97,0.0,12.3,20.62,Đồng Tháp,10.493,105.688,0.5000000000000001,4.2,Đồng Tháp_2024-03-06,10.7485,105.63468,0.46,0.47,640.0,N,VIIRS,2.0,301.81,4.02,D,0.0,POINT (105.63468 10.7485),19.0,VNM.18_1,VNM,Vietnam,1,0
141124,2024-03-06,35.7,24.2,97,0.0,12.3,20.62,Đồng Tháp,10.493,105.688,0.5000000000000001,4.2,Đồng Tháp_2024-03-06,10.82013,105.37749,0.44,0.46,640.0,N,VIIRS,2.0,301.52,4.96,D,0.0,POINT (105.37749 10.82013),19.0,VNM.18_1,VNM,Vietnam,1,0
141128,2024-03-06,35.7,24.2,97,0.0,12.3,20.62,Đồng Tháp,10.493,105.688,0.5000000000000001,4.2,Đồng Tháp_2024-03-06,10.87342,105.23534,0.43,0.46,640.0,N,VIIRS,2.0,301.61,3.58,D,0.0,POINT (105.23534 10.87342),19.0,VNM.18_1,VNM,Vietnam,1,0
141170,2024-03-08,35.3,24.9,89,0.1,18.9,24.02,Đồng Tháp,10.493,105.688,0.6000000000000002,3.9,Đồng Tháp_2024-03-08,10.59293,105.49138,0.48,0.4,602.0,N,VIIRS,2.0,302.56,4.39,D,0.0,POINT (105.49138 10.59293),19.0,VNM.18_1,VNM,Vietnam,1,0
141181,2024-03-08,35.3,24.9,89,0.1,18.9,24.02,Đồng Tháp,10.493,105.688,0.6000000000000002,3.9,Đồng Tháp_2024-03-08,10.94852,105.47723,0.48,0.4,603.0,N,VIIRS,2.0,301.22,2.05,D,0.0,POINT (105.47723 10.94852),19.0,VNM.18_1,VNM,Vietnam,1,0
141215,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.80711,105.36838,0.56,0.52,647.0,N,VIIRS,2.0,303.05,3.97,D,0.0,POINT (105.36838 10.80711),19.0,VNM.18_1,VNM,Vietnam,1,0
141221,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.70466,105.55655,0.58,0.52,647.0,N,VIIRS,2.0,304.65,7.1,D,0.0,POINT (105.55655 10.70466),19.0,VNM.18_1,VNM,Vietnam,1,0
141226,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.86021,105.59369,0.58,0.52,647.0,N,VIIRS,2.0,305.05,4.76,D,0.0,POINT (105.59369 10.86021),19.0,VNM.18_1,VNM,Vietnam,1,0
141227,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.85771,105.38314,0.57,0.52,647.0,N,VIIRS,2.0,307.33,4.6,D,0.0,POINT (105.38314 10.85771),19.0,VNM.18_1,VNM,Vietnam,1,0
141228,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.85397,105.5835,0.58,0.52,647.0,N,VIIRS,2.0,304.97,6.27,D,0.0,POINT (105.5835 10.85397),19.0,VNM.18_1,VNM,Vietnam,1,0
141229,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.85224,105.37852,0.57,0.52,647.0,N,VIIRS,2.0,304.68,4.6,D,0.0,POINT (105.37852 10.85224),19.0,VNM.18_1,VNM,Vietnam,1,0
141234,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.82038,105.4736,0.57,0.52,647.0,N,VIIRS,2.0,304.41,4.16,D,0.0,POINT (105.4736 10.82038),19.0,VNM.18_1,VNM,Vietnam,1,0
141236,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.81934,105.38807,0.57,0.52,647.0,N,VIIRS,2.0,305.55,5.68,D,0.0,POINT (105.38807 10.81934),19.0,VNM.18_1,VNM,Vietnam,1,0
141240,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.64061,105.50778,0.57,0.52,646.0,N,VIIRS,2.0,304.36,6.01,D,0.0,POINT (105.50778 10.64061),19.0,VNM.18_1,VNM,Vietnam,1,0
141242,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.63164,105.51432,0.57,0.52,646.0,N,VIIRS,2.0,305.18,7.42,D,0.0,POINT (105.51432 10.63164),19.0,VNM.18_1,VNM,Vietnam,1,0
141250,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.58448,105.55598,0.58,0.52,646.0,N,VIIRS,2.0,302.11,5.24,D,0.0,POINT (105.55598 10.58448),19.0,VNM.18_1,VNM,Vietnam,1,0
141263,2024-03-11,35.6,23.8,90,0.0,17.5,25.27,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-11,10.87792,105.27363,0.56,0.51,647.0,N,VIIRS,2.0,305.54,9.41,D,0.0,POINT (105.27363 10.87792),19.0,VNM.18_1,VNM,Vietnam,1,0
141276,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.89751,105.44668,0.45,0.39,628.0,N,VIIRS,2.0,302.12,4.19,D,0.0,POINT (105.44668 10.89751),19.0,VNM.18_1,VNM,Vietnam,1,0
141293,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.83767,105.5296,0.45,0.39,628.0,N,VIIRS,2.0,301.24,2.85,D,0.0,POINT (105.5296 10.83767),19.0,VNM.18_1,VNM,Vietnam,1,0
141302,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.70402,105.42313,0.44,0.39,628.0,N,VIIRS,2.0,304.73,4.18,D,0.0,POINT (105.42313 10.70402),19.0,VNM.18_1,VNM,Vietnam,1,0
141303,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.70642,105.41448,0.44,0.39,628.0,N,VIIRS,2.0,305.18,5.36,D,0.0,POINT (105.41448 10.70642),19.0,VNM.18_1,VNM,Vietnam,1,0
141311,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.6579,105.50013,0.45,0.39,628.0,N,VIIRS,2.0,304.87,4.81,D,0.0,POINT (105.50013 10.6579),19.0,VNM.18_1,VNM,Vietnam,1,0
141327,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.82692,105.53117,0.45,0.39,628.0,N,VIIRS,2.0,303.05,3.7,D,0.0,POINT (105.53117 10.82692),19.0,VNM.18_1,VNM,Vietnam,1,0
141330,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.8365,105.52135,0.45,0.39,628.0,N,VIIRS,2.0,303.0,3.28,D,0.0,POINT (105.52135 10.8365),19.0,VNM.18_1,VNM,Vietnam,1,0
141331,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.83708,105.52548,0.45,0.39,628.0,N,VIIRS,2.0,303.39,2.85,D,0.0,POINT (105.52548 10.83708),19.0,VNM.18_1,VNM,Vietnam,1,0
141332,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.79184,105.62887,0.45,0.39,628.0,N,VIIRS,2.0,303.11,3.05,D,0.0,POINT (105.62887 10.79184),19.0,VNM.18_1,VNM,Vietnam,1,0
141334,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.7872,105.48232,0.45,0.39,628.0,N,VIIRS,2.0,303.44,4.59,D,0.0,POINT (105.48232 10.7872),19.0,VNM.18_1,VNM,Vietnam,1,0
141340,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.77051,105.38029,0.44,0.39,628.0,N,VIIRS,2.0,302.12,2.66,D,0.0,POINT (105.38029 10.77051),19.0,VNM.18_1,VNM,Vietnam,1,0
141344,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.7853,105.48223,0.45,0.39,628.0,N,VIIRS,2.0,303.36,3.2,D,0.0,POINT (105.48223 10.7853),19.0,VNM.18_1,VNM,Vietnam,1,0
141346,2024-03-12,36.0,25.1,87,0.0,21.1,24.08,Đồng Tháp,10.493,105.688,0.3000000000000001,2.9,Đồng Tháp_2024-03-12,10.64709,105.55196,0.45,0.39,628.0,N,VIIRS,2.0,303.61,7.04,D,0.0,POINT (105.55196 10.64709),19.0,VNM.18_1,VNM,Vietnam,1,0
